Div,Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePoint,AwayPoint,HomeDiff,AwayDiff,HomeRank,AwayRank,HomeGF,HomeGA,AwayGF,AwayGA
I1,04/02/18,2017-2018,Udinese,Milan,1.0,1.0,D,0.0,1.0,A,13.0,15.0,3.0,4.0,18.0,13.0,5.0,5.0,2.0,2.0,0.0,1.0,32,34,4,0,10,8,35,31,29,29
I1,04/02/18,2017-2018,Verona,Roma,0.0,1.0,A,0.0,1.0,A,9.0,17.0,1.0,8.0,17.0,7.0,4.0,6.0,3.0,1.0,0.0,1.0,16,41,-23,15,19,5,22,45,32,17
I1,05/02/18,2017-2018,Lazio,Genoa,1.0,2.0,A,0.0,0.0,D,22.0,6.0,5.0,4.0,7.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,46,21,30,-8,3,16,57,27,16,24
I1,09/02/18,2017-2018,Fiorentina,Juventus,0.0,2.0,A,0.0,0.0,D,12.0,4.0,2.0,3.0,12.0,17.0,2.0,5.0,4.0,3.0,0.0,0.0,31,59,4,44,11,2,33,29,59,15
I1,10/02/18,2017-2018,Crotone,Atalanta,1.0,1.0,D,0.0,0.0,D,9.0,13.0,4.0,4.0,16.0,13.0,4.0,9.0,4.0,2.0,0.0,0.0,20,36,-22,8,17,7,18,40,35,27
I1,10/02/18,2017-2018,Napoli,Lazio,4.0,1.0,H,1.0,1.0,D,17.0,5.0,7.0,1.0,5.0,10.0,2.0,2.0,0.0,3.0,0.0,0.0,60,46,36,29,2,3,50,14,58,29
I1,10/02/18,2017-2018,Spal,Milan,0.0,4.0,A,0.0,1.0,A,8.0,21.0,0.0,9.0,17.0,16.0,3.0,5.0,3.0,3.0,0.0,0.0,17,35,-19,0,18,8,23,42,30,30
I1,11/02/18,2017-2018,Chievo,Genoa,0.0,1.0,A,0.0,0.0,D,6.0,10.0,1.0,3.0,16.0,17.0,3.0,7.0,1.0,1.0,0.0,0.0,22,24,-19,-7,15,13,21,40,18,25
I1,11/02/18,2017-2018,Inter,Bologna,2.0,1.0,H,1.0,1.0,D,15.0,8.0,5.0,4.0,18.0,17.0,7.0,2.0,1.0,3.0,0.0,2.0,45,27,20,-7,4,13,38,18,28,35
I1,11/02/18,2017-2018,Roma,Benevento,5.0,2.0,H,1.0,1.0,D,20.0,6.0,9.0,3.0,9.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,44,7,16,-38,5,20,33,17,13,51
I1,11/02/18,2017-2018,Sampdoria,Verona,2.0,0.0,H,0.0,0.0,D,22.0,6.0,10.0,1.0,10.0,15.0,8.0,4.0,1.0,1.0,0.0,0.0,38,16,10,-24,6,19,42,32,22,46
I1,11/02/18,2017-2018,Sassuolo,Cagliari,0.0,0.0,D,0.0,0.0,D,15.0,5.0,1.0,2.0,12.0,15.0,4.0,2.0,0.0,1.0,0.0,0.0,22,24,-27,-12,16,14,14,41,22,34
I1,11/02/18,2017-2018,Torino,Udinese,2.0,0.0,H,1.0,0.0,H,14.0,12.0,7.0,0.0,12.0,16.0,7.0,3.0,2.0,1.0,0.0,0.0,33,33,4,4,10,9,33,29,36,32
I1,17/02/18,2017-2018,Chievo,Cagliari,2.0,1.0,H,0.0,0.0,D,9.0,5.0,5.0,3.0,10.0,23.0,7.0,1.0,2.0,3.0,0.0,0.0,22,25,-20,-12,16,14,21,41,22,34
I1,17/02/18,2017-2018,Genoa,Inter,2.0,0.0,H,1.0,0.0,H,9.0,14.0,2.0,5.0,11.0,9.0,10.0,8.0,0.0,1.0,0.0,0.0,27,48,-6,21,12,3,19,25,40,19
I1,17/02/18,2017-2018,Udinese,Roma,0.0,2.0,A,0.0,0.0,D,8.0,18.0,3.0,7.0,11.0,10.0,2.0,7.0,3.0,1.0,0.0,0.0,33,47,2,19,10,4,36,34,38,19
I1,18/02/18,2017-2018,Atalanta,Fiorentina,1.0,1.0,D,1.0,1.0,D,7.0,17.0,3.0,2.0,10.0,18.0,2.0,5.0,2.0,6.0,0.0,1.0,37,31,8,2,8,11,36,28,33,31
I1,18/02/18,2017-2018,Benevento,Crotone,3.0,2.0,H,1.0,1.0,D,16.0,19.0,8.0,3.0,14.0,10.0,7.0,4.0,5.0,2.0,0.0,0.0,7,21,-41,-22,20,17,15,56,19,41
I1,18/02/18,2017-2018,Bologna,Sassuolo,2.0,1.0,H,1.0,1.0,D,10.0,19.0,6.0,6.0,12.0,19.0,2.0,9.0,1.0,4.0,0.0,1.0,27,23,-8,-27,13,16,29,37,14,41
I1,18/02/18,2017-2018,Milan,Sampdoria,1.0,0.0,H,1.0,0.0,H,20.0,9.0,8.0,2.0,13.0,15.0,11.0,1.0,1.0,3.0,0.0,0.0,38,41,4,12,8,6,34,30,44,32
I1,18/02/18,2017-2018,Napoli,Spal,1.0,0.0,H,1.0,0.0,H,19.0,4.0,5.0,1.0,10.0,11.0,10.0,1.0,1.0,4.0,0.0,0.0,63,17,39,-23,1,18,54,15,23,46
I1,18/02/18,2017-2018,Torino,Juventus,0.0,1.0,A,0.0,1.0,A,6.0,8.0,3.0,3.0,14.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,36,62,6,46,9,2,35,29,61,15
I1,19/02/18,2017-2018,Lazio,Verona,2.0,0.0,H,0.0,0.0,D,33.0,5.0,10.0,0.0,7.0,10.0,11.0,2.0,0.0,1.0,0.0,0.0,46,16,26,-26,5,19,59,33,22,48
I1,24/02/18,2017-2018,Bologna,Genoa,2.0,0.0,H,0.0,0.0,D,7.0,16.0,4.0,3.0,9.0,12.0,2.0,8.0,2.0,0.0,0.0,0.0,30,30,-7,-4,13,12,31,38,21,25
I1,24/02/18,2017-2018,Inter,Benevento,2.0,0.0,H,0.0,0.0,D,9.0,10.0,4.0,1.0,15.0,14.0,6.0,2.0,2.0,3.0,0.0,1.0,48,10,19,-40,5,20,40,21,18,58
I1,25/02/18,2017-2018,Crotone,Spal,2.0,3.0,A,0.0,1.0,A,17.0,10.0,7.0,6.0,19.0,13.0,5.0,4.0,1.0,4.0,0.0,0.0,21,17,-23,-24,17,18,21,44,23,47
I1,25/02/18,2017-2018,Fiorentina,Chievo,1.0,0.0,H,1.0,0.0,H,14.0,5.0,5.0,2.0,16.0,17.0,9.0,10.0,1.0,1.0,0.0,0.0,32,25,2,-19,12,15,34,32,23,42
I1,25/02/18,2017-2018,Roma,Milan,0.0,2.0,A,0.0,0.0,D,18.0,10.0,3.0,5.0,11.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,50,41,21,5,4,7,40,19,35,30
I1,25/02/18,2017-2018,Sampdoria,Udinese,2.0,1.0,H,1.0,0.0,H,14.0,16.0,3.0,4.0,11.0,16.0,5.0,4.0,2.0,2.0,0.0,0.0,41,33,11,0,7,11,44,33,36,36
I1,25/02/18,2017-2018,Sassuolo,Lazio,0.0,3.0,A,0.0,2.0,A,15.0,6.0,4.0,4.0,11.0,10.0,4.0,0.0,3.0,3.0,1.0,1.0,23,49,-28,28,16,5,15,43,61,33
I1,25/02/18,2017-2018,Verona,Torino,2.0,1.0,H,1.0,0.0,H,7.0,12.0,4.0,2.0,12.0,19.0,7.0,7.0,3.0,1.0,0.0,0.0,16,36,-28,5,19,9,22,50,35,30
I1,26/02/18,2017-2018,Cagliari,Napoli,0.0,5.0,A,0.0,2.0,A,7.0,18.0,3.0,8.0,12.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,25,66,-13,40,14,1,23,36,55,15
I1,03/03/18,2017-2018,Lazio,Juventus,0.0,1.0,A,0.0,0.0,D,4.0,6.0,2.0,1.0,16.0,11.0,4.0,4.0,3.0,2.0,0.0,0.0,52,65,31,47,3,2,64,33,62,15
I1,03/03/18,2017-2018,Napoli,Roma,2.0,4.0,A,1.0,2.0,A,26.0,11.0,13.0,5.0,7.0,8.0,10.0,2.0,1.0,2.0,0.0,0.0,69,50,45,19,1,5,60,15,40,21
I1,03/03/18,2017-2018,Spal,Bologna,1.0,0.0,H,0.0,0.0,D,11.0,6.0,1.0,0.0,12.0,15.0,4.0,4.0,5.0,3.0,1.0,1.0,20,33,-23,-5,18,12,26,49,33,38
I1,09/03/18,2017-2018,Roma,Torino,3.0,0.0,H,0.0,0.0,D,15.0,10.0,5.0,3.0,8.0,21.0,13.0,6.0,1.0,2.0,0.0,0.0,53,36,21,4,3,9,44,23,36,32
I1,10/03/18,2017-2018,Verona,Chievo,1.0,0.0,H,0.0,0.0,D,7.0,10.0,2.0,2.0,11.0,16.0,3.0,4.0,4.0,6.0,0.0,0.0,19,25,-27,-20,19,15,24,51,23,43
I1,11/03/18,2017-2018,Bologna,Atalanta,0.0,1.0,A,0.0,0.0,D,10.0,21.0,1.0,5.0,11.0,12.0,5.0,10.0,3.0,0.0,0.0,0.0,33,38,-6,8,12,8,33,39,37,29
I1,11/03/18,2017-2018,Cagliari,Lazio,2.0,2.0,D,1.0,1.0,D,5.0,12.0,4.0,4.0,13.0,10.0,1.0,4.0,2.0,4.0,0.0,0.0,25,52,-18,30,14,4,23,41,64,34
I1,11/03/18,2017-2018,Crotone,Sampdoria,4.0,1.0,H,3.0,0.0,H,14.0,11.0,8.0,2.0,16.0,20.0,3.0,10.0,1.0,2.0,0.0,0.0,21,44,-24,12,19,6,23,47,46,34
I1,11/03/18,2017-2018,Fiorentina,Benevento,1.0,0.0,H,1.0,0.0,H,14.0,11.0,5.0,3.0,11.0,8.0,8.0,9.0,2.0,3.0,0.0,0.0,35,10,3,-42,10,20,35,32,18,60
I1,11/03/18,2017-2018,Genoa,Milan,0.0,1.0,A,0.0,0.0,D,9.0,14.0,2.0,7.0,5.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,30,44,-6,7,13,7,21,27,37,30
I1,11/03/18,2017-2018,Inter,Napoli,0.0,0.0,D,0.0,0.0,D,3.0,11.0,1.0,2.0,9.0,10.0,2.0,3.0,1.0,3.0,0.0,0.0,51,69,21,43,5,1,42,21,62,19
I1,11/03/18,2017-2018,Juventus,Udinese,2.0,0.0,H,1.0,0.0,H,11.0,5.0,4.0,1.0,7.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,68,33,48,-1,2,11,63,15,37,38
I1,11/03/18,2017-2018,Sassuolo,Spal,1.0,1.0,D,1.0,1.0,D,15.0,6.0,4.0,2.0,13.0,14.0,9.0,3.0,3.0,3.0,0.0,0.0,23,23,-31,-22,18,17,15,46,27,49
I1,14/03/18,2017-2018,Juventus,Atalanta,2.0,0.0,H,1.0,0.0,H,15.0,8.0,3.0,0.0,8.0,23.0,3.0,8.0,3.0,5.0,0.0,1.0,71,41,50,9,1,8,65,15,38,29
I1,17/03/18,2017-2018,Spal,Juventus,0.0,0.0,D,0.0,0.0,D,3.0,12.0,0.0,3.0,15.0,16.0,3.0,7.0,5.0,2.0,0.0,0.0,24,74,-22,52,17,1,28,50,67,15
I1,17/03/18,2017-2018,Udinese,Sassuolo,1.0,2.0,A,1.0,1.0,D,11.0,12.0,3.0,3.0,14.0,15.0,4.0,7.0,1.0,2.0,0.0,0.0,33,24,-3,-31,11,18,37,40,16,47
I1,18/03/18,2017-2018,Benevento,Cagliari,1.0,2.0,A,0.0,0.0,D,15.0,12.0,4.0,3.0,11.0,7.0,5.0,9.0,2.0,2.0,0.0,0.0,10,26,-43,-18,20,15,18,61,25,43
I1,18/03/18,2017-2018,Crotone,Roma,0.0,2.0,A,0.0,1.0,A,8.0,20.0,3.0,8.0,10.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,24,56,-21,24,18,3,27,48,47,23
I1,18/03/18,2017-2018,Lazio,Bologna,1.0,1.0,D,1.0,1.0,D,21.0,10.0,4.0,3.0,7.0,9.0,5.0,3.0,2.0,2.0,0.0,0.0,53,33,30,-7,4,12,66,36,33,40
I1,18/03/18,2017-2018,Milan,Chievo,3.0,2.0,H,1.0,2.0,A,18.0,6.0,6.0,2.0,13.0,18.0,10.0,1.0,3.0,5.0,0.0,0.0,47,25,8,-21,6,16,38,30,23,44
I1,18/03/18,2017-2018,Napoli,Genoa,1.0,0.0,H,0.0,0.0,D,16.0,12.0,4.0,3.0,7.0,11.0,8.0,3.0,1.0,2.0,0.0,0.0,70,30,43,-7,2,13,62,19,21,28
I1,18/03/18,2017-2018,Sampdoria,Inter,0.0,5.0,A,0.0,4.0,A,10.0,15.0,2.0,8.0,6.0,9.0,7.0,9.0,2.0,1.0,0.0,0.0,44,52,9,21,7,5,47,38,42,21
I1,18/03/18,2017-2018,Torino,Fiorentina,1.0,2.0,A,0.0,0.0,D,10.0,13.0,3.0,5.0,14.0,16.0,2.0,3.0,3.0,3.0,0.0,0.0,36,38,1,4,10,9,36,35,36,32
I1,18/03/18,2017-2018,Verona,Atalanta,0.0,5.0,A,0.0,2.0,A,6.0,24.0,0.0,11.0,11.0,13.0,4.0,4.0,3.0,2.0,0.0,0.0,22,41,-26,7,19,8,25,51,38,31
I1,31/03/18,2017-2018,Atalanta,Udinese,2.0,0.0,H,0.0,0.0,D,23.0,9.0,7.0,2.0,9.0,10.0,10.0,6.0,1.0,2.0,0.0,0.0,44,33,12,-4,7,12,43,31,38,42
I1,31/03/18,2017-2018,Bologna,Roma,1.0,1.0,D,1.0,0.0,H,6.0,17.0,1.0,5.0,14.0,7.0,3.0,11.0,3.0,1.0,0.0,0.0,34,59,-7,26,11,3,34,41,49,23
I1,31/03/18,2017-2018,Cagliari,Torino,0.0,4.0,A,0.0,0.0,D,9.0,13.0,2.0,6.0,10.0,16.0,5.0,7.0,0.0,1.0,0.0,0.0,29,36,-17,0,14,10,27,44,37,37
I1,31/03/18,2017-2018,Chievo,Sampdoria,2.0,1.0,H,0.0,1.0,A,7.0,15.0,4.0,7.0,15.0,11.0,2.0,6.0,3.0,2.0,0.0,0.0,25,44,-22,4,17,8,25,47,47,43
I1,31/03/18,2017-2018,Fiorentina,Crotone,2.0,0.0,H,1.0,0.0,H,15.0,6.0,6.0,2.0,21.0,10.0,6.0,3.0,4.0,5.0,0.0,1.0,41,24,5,-23,9,18,38,33,27,50
I1,31/03/18,2017-2018,Genoa,Spal,1.0,1.0,D,1.0,0.0,H,15.0,7.0,2.0,4.0,26.0,13.0,7.0,2.0,4.0,2.0,0.0,1.0,30,25,-8,-22,13,17,21,29,28,50
I1,31/03/18,2017-2018,Inter,Verona,3.0,0.0,H,2.0,0.0,H,23.0,8.0,4.0,1.0,7.0,11.0,5.0,3.0,1.0,3.0,0.0,1.0,55,22,26,-31,4,19,47,21,25,56
I1,31/03/18,2017-2018,Juventus,Milan,3.0,1.0,H,1.0,1.0,D,7.0,10.0,4.0,5.0,9.0,17.0,2.0,3.0,1.0,3.0,0.0,0.0,75,50,52,9,1,6,67,15,41,32
I1,31/03/18,2017-2018,Lazio,Benevento,6.0,2.0,H,1.0,1.0,D,27.0,6.0,14.0,3.0,14.0,11.0,8.0,2.0,0.0,4.0,0.0,1.0,54,10,30,-44,5,20,67,37,19,63
I1,31/03/18,2017-2018,Sassuolo,Napoli,1.0,1.0,D,1.0,0.0,H,10.0,12.0,4.0,4.0,16.0,10.0,4.0,5.0,5.0,2.0,0.0,0.0,27,73,-30,44,16,2,18,48,63,19
I1,03/04/18,2017-2018,Atalanta,Sampdoria,1.0,2.0,A,0.0,1.0,A,16.0,10.0,1.0,3.0,13.0,11.0,10.0,7.0,2.0,3.0,0.0,0.0,47,44,14,3,7,9,45,31,48,45
I1,03/04/18,2017-2018,Genoa,Cagliari,2.0,1.0,H,0.0,0.0,D,8.0,9.0,2.0,4.0,22.0,17.0,4.0,3.0,2.0,4.0,0.0,0.0,31,29,-8,-21,13,14,22,30,27,48
I1,03/04/18,2017-2018,Udinese,Fiorentina,0.0,2.0,A,0.0,1.0,A,13.0,15.0,4.0,4.0,11.0,15.0,5.0,6.0,2.0,4.0,0.0,0.0,33,44,-6,7,13,9,38,44,40,33
I1,04/04/18,2017-2018,Benevento,Verona,3.0,0.0,H,1.0,0.0,H,22.0,3.0,15.0,0.0,13.0,25.0,9.0,2.0,2.0,2.0,0.0,0.0,10,22,-48,-34,20,19,21,69,25,59
I1,04/04/18,2017-2018,Chievo,Sassuolo,1.0,1.0,D,0.0,0.0,D,6.0,12.0,2.0,4.0,22.0,7.0,2.0,1.0,4.0,2.0,0.0,2.0,28,28,-21,-30,15,16,27,48,19,49
I1,04/04/18,2017-2018,Milan,Inter,0.0,0.0,D,0.0,0.0,D,13.0,14.0,3.0,2.0,10.0,13.0,7.0,4.0,1.0,4.0,0.0,0.0,50,58,7,29,6,4,42,35,50,21
I1,04/04/18,2017-2018,Torino,Crotone,4.0,1.0,H,3.0,0.0,H,9.0,12.0,5.0,2.0,14.0,13.0,3.0,3.0,1.0,1.0,0.0,0.0,39,24,4,-25,10,18,41,37,27,52
I1,07/04/18,2017-2018,Benevento,Juventus,2.0,4.0,A,1.0,2.0,A,16.0,15.0,6.0,5.0,10.0,10.0,9.0,2.0,0.0,1.0,0.0,0.0,13,78,-45,54,20,1,24,69,70,16
I1,07/04/18,2017-2018,Roma,Fiorentina,0.0,2.0,A,0.0,2.0,A,25.0,4.0,9.0,3.0,8.0,9.0,9.0,1.0,4.0,2.0,0.0,0.0,60,47,26,9,3,8,50,24,42,33
I1,07/04/18,2017-2018,Sampdoria,Genoa,0.0,0.0,D,0.0,0.0,D,18.0,7.0,4.0,2.0,10.0,13.0,5.0,1.0,1.0,2.0,0.0,0.0,47,34,4,-7,9,12,50,46,24,31
I1,07/04/18,2017-2018,Spal,Atalanta,1.0,1.0,D,1.0,0.0,H,8.0,19.0,4.0,6.0,10.0,24.0,3.0,3.0,3.0,2.0,0.0,0.0,26,47,-22,13,17,9,29,51,46,33
I1,08/04/18,2017-2018,Crotone,Bologna,1.0,0.0,H,1.0,0.0,H,6.0,11.0,5.0,1.0,16.0,20.0,1.0,5.0,2.0,4.0,0.0,0.0,24,35,-28,-7,18,11,28,56,35,42
I1,08/04/18,2017-2018,Milan,Sassuolo,1.0,1.0,D,0.0,0.0,D,22.0,8.0,8.0,3.0,15.0,10.0,12.0,3.0,3.0,2.0,0.0,0.0,51,29,7,-30,6,16,42,35,20,50
I1,08/04/18,2017-2018,Napoli,Chievo,2.0,1.0,H,0.0,0.0,D,31.0,4.0,12.0,2.0,7.0,12.0,14.0,0.0,2.0,3.0,0.0,0.0,74,29,44,-21,2,15,64,20,28,49
I1,08/04/18,2017-2018,Torino,Inter,1.0,0.0,H,1.0,0.0,H,10.0,15.0,3.0,8.0,5.0,16.0,1.0,16.0,2.0,3.0,0.0,0.0,42,59,7,29,10,4,45,38,50,21
I1,08/04/18,2017-2018,Udinese,Lazio,1.0,2.0,A,1.0,2.0,A,10.0,14.0,3.0,4.0,9.0,7.0,5.0,5.0,0.0,2.0,0.0,0.0,33,57,-8,34,13,5,38,46,73,39
I1,08/04/18,2017-2018,Verona,Cagliari,1.0,0.0,H,1.0,0.0,H,11.0,10.0,4.0,3.0,18.0,13.0,2.0,9.0,4.0,1.0,0.0,0.0,22,29,-37,-22,19,16,25,62,28,50
I1,14/04/18,2017-2018,Atalanta,Inter,0.0,0.0,D,0.0,0.0,D,16.0,10.0,4.0,2.0,14.0,5.0,8.0,4.0,4.0,2.0,0.0,0.0,48,59,13,28,8,5,47,34,50,22
I1,14/04/18,2017-2018,Cagliari,Udinese,2.0,1.0,H,1.0,1.0,D,12.0,7.0,3.0,1.0,11.0,12.0,7.0,3.0,2.0,3.0,0.0,0.0,29,33,-23,-9,16,13,28,51,39,48
I1,14/04/18,2017-2018,Chievo,Torino,0.0,0.0,D,0.0,0.0,D,6.0,12.0,0.0,3.0,15.0,11.0,4.0,4.0,2.0,0.0,1.0,0.0,29,45,-22,8,16,10,29,51,46,38
I1,14/04/18,2017-2018,Genoa,Crotone,1.0,0.0,H,1.0,0.0,H,17.0,10.0,5.0,1.0,21.0,15.0,5.0,4.0,2.0,3.0,0.0,0.0,35,27,-7,-27,11,18,24,31,29,56
I1,15/04/18,2017-2018,Bologna,Verona,2.0,0.0,H,1.0,0.0,H,14.0,8.0,6.0,1.0,17.0,15.0,3.0,4.0,3.0,2.0,0.0,0.0,35,25,-8,-36,12,19,35,43,26,62
I1,15/04/18,2017-2018,Fiorentina,Spal,0.0,0.0,D,0.0,0.0,D,24.0,4.0,6.0,1.0,14.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0,50,27,11,-22,7,17,44,33,30,52
I1,15/04/18,2017-2018,Juventus,Sampdoria,3.0,0.0,H,1.0,0.0,H,16.0,8.0,5.0,3.0,8.0,6.0,6.0,8.0,2.0,0.0,0.0,0.0,81,48,56,4,1,9,74,18,50,46
I1,15/04/18,2017-2018,Lazio,Roma,0.0,0.0,D,0.0,0.0,D,7.0,10.0,1.0,1.0,14.0,13.0,7.0,2.0,4.0,2.0,1.0,0.0,60,60,35,24,3,5,75,40,50,26
I1,15/04/18,2017-2018,Milan,Napoli,0.0,0.0,D,0.0,0.0,D,13.0,15.0,2.0,4.0,10.0,6.0,11.0,8.0,2.0,2.0,0.0,0.0,52,77,7,45,6,2,43,36,66,21
I1,15/04/18,2017-2018,Sassuolo,Benevento,2.0,2.0,D,1.0,1.0,D,15.0,10.0,3.0,2.0,12.0,23.0,7.0,1.0,3.0,2.0,0.0,0.0,30,13,-30,-47,16,20,21,51,26,73
I1,17/04/18,2017-2018,Inter,Cagliari,4.0,0.0,H,1.0,0.0,H,20.0,0.0,9.0,0.0,7.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,60,32,28,-22,5,14,50,22,30,52
I1,18/04/18,2017-2018,Benevento,Atalanta,0.0,3.0,A,0.0,1.0,A,12.0,12.0,4.0,8.0,13.0,21.0,6.0,1.0,2.0,2.0,0.0,0.0,14,49,-47,13,20,8,28,75,47,34
I1,18/04/18,2017-2018,Crotone,Juventus,1.0,1.0,D,0.0,1.0,A,9.0,13.0,3.0,4.0,9.0,12.0,2.0,7.0,1.0,2.0,0.0,0.0,27,84,-28,59,18,1,29,57,77,18
I1,18/04/18,2017-2018,Fiorentina,Lazio,3.0,4.0,A,2.0,2.0,D,13.0,17.0,6.0,8.0,17.0,14.0,0.0,8.0,3.0,2.0,1.0,1.0,51,61,11,35,8,4,44,33,75,40
I1,18/04/18,2017-2018,Napoli,Udinese,4.0,2.0,H,1.0,1.0,D,18.0,19.0,9.0,5.0,7.0,12.0,8.0,7.0,1.0,2.0,0.0,0.0,78,33,45,-10,2,13,66,21,40,50
I1,18/04/18,2017-2018,Roma,Genoa,2.0,1.0,H,1.0,0.0,H,15.0,5.0,6.0,1.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,0.0,61,38,24,-6,5,12,50,26,25,31
I1,18/04/18,2017-2018,Sampdoria,Bologna,1.0,0.0,H,0.0,0.0,D,16.0,11.0,2.0,2.0,11.0,12.0,6.0,6.0,1.0,3.0,0.0,0.0,48,38,1,-6,9,11,50,49,37,43
I1,18/04/18,2017-2018,Spal,Chievo,0.0,0.0,D,0.0,0.0,D,9.0,6.0,1.0,0.0,12.0,24.0,6.0,2.0,1.0,2.0,0.0,0.0,28,30,-22,-22,17,16,30,52,29,51
I1,18/04/18,2017-2018,Torino,Milan,1.0,1.0,D,0.0,1.0,A,12.0,9.0,5.0,5.0,21.0,13.0,6.0,6.0,4.0,3.0,1.0,0.0,46,53,8,7,10,6,46,38,43,36
I1,18/04/18,2017-2018,Verona,Sassuolo,0.0,1.0,A,0.0,1.0,A,9.0,15.0,2.0,5.0,19.0,14.0,6.0,5.0,3.0,4.0,0.0,0.0,25,31,-38,-30,19,16,26,64,23,53
I1,21/04/18,2017-2018,Milan,Benevento,0.0,1.0,A,0.0,1.0,A,21.0,5.0,6.0,1.0,13.0,7.0,4.0,1.0,2.0,4.0,0.0,1.0,54,14,7,-50,6,20,44,37,28,78
I1,21/04/18,2017-2018,Sassuolo,Fiorentina,1.0,0.0,H,1.0,0.0,H,10.0,6.0,6.0,1.0,22.0,20.0,4.0,2.0,6.0,4.0,0.0,1.0,34,51,-29,10,13,8,24,53,47,37
I1,21/04/18,2017-2018,Spal,Roma,0.0,3.0,A,0.0,1.0,A,6.0,14.0,3.0,7.0,10.0,11.0,2.0,3.0,4.0,1.0,0.0,0.0,29,64,-22,25,17,4,30,52,52,27
I1,22/04/18,2017-2018,Atalanta,Torino,2.0,1.0,H,0.0,0.0,D,22.0,10.0,8.0,1.0,19.0,18.0,11.0,4.0,2.0,2.0,0.0,0.0,52,47,16,8,7,10,50,34,47,39
I1,22/04/18,2017-2018,Cagliari,Bologna,0.0,0.0,D,0.0,0.0,D,13.0,5.0,2.0,2.0,15.0,13.0,7.0,1.0,3.0,5.0,0.0,0.0,32,38,-26,-7,15,11,30,56,37,44
I1,22/04/18,2017-2018,Chievo,Inter,1.0,2.0,A,0.0,0.0,D,13.0,11.0,6.0,5.0,11.0,9.0,4.0,10.0,1.0,1.0,0.0,0.0,31,63,-22,32,16,5,29,51,54,22
I1,22/04/18,2017-2018,Juventus,Napoli,0.0,1.0,A,0.0,0.0,D,4.0,12.0,0.0,4.0,10.0,17.0,3.0,3.0,3.0,1.0,0.0,0.0,85,81,59,47,1,2,78,19,70,23
I1,22/04/18,2017-2018,Lazio,Sampdoria,4.0,0.0,H,2.0,0.0,H,15.0,6.0,9.0,2.0,11.0,8.0,8.0,4.0,1.0,2.0,0.0,0.0,64,51,36,2,5,9,79,43,51,49
I1,22/04/18,2017-2018,Udinese,Crotone,1.0,2.0,A,1.0,1.0,D,15.0,11.0,6.0,2.0,21.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,33,28,-12,-28,14,18,42,54,30,58
I1,23/04/18,2017-2018,Genoa,Verona,3.0,1.0,H,1.0,0.0,H,18.0,13.0,8.0,3.0,13.0,10.0,8.0,2.0,2.0,3.0,0.0,0.0,38,25,-7,-39,12,19,26,33,26,65
I1,28/04/18,2017-2018,Inter,Juventus,2.0,3.0,A,0.0,1.0,A,10.0,13.0,5.0,4.0,7.0,15.0,2.0,8.0,2.0,5.0,1.0,0.0,66,85,33,58,5,1,56,23,78,20
I1,28/04/18,2017-2018,Roma,Chievo,4.0,1.0,H,2.0,0.0,H,15.0,12.0,7.0,6.0,12.0,10.0,3.0,7.0,2.0,2.0,1.0,0.0,67,31,28,-23,4,16,55,27,30,53
I1,29/04/18,2017-2018,Atalanta,Genoa,3.0,1.0,H,2.0,0.0,H,13.0,12.0,6.0,3.0,13.0,6.0,1.0,7.0,3.0,1.0,0.0,0.0,55,41,17,-5,6,11,52,35,29,34
I1,29/04/18,2017-2018,Benevento,Udinese,3.0,3.0,D,1.0,1.0,D,12.0,15.0,6.0,6.0,11.0,19.0,4.0,4.0,4.0,3.0,1.0,0.0,17,33,-49,-13,20,14,29,78,43,56
I1,29/04/18,2017-2018,Bologna,Milan,1.0,2.0,A,0.0,2.0,A,12.0,9.0,7.0,4.0,14.0,12.0,7.0,1.0,1.0,1.0,0.0,0.0,39,54,-7,6,12,7,37,44,44,38
I1,29/04/18,2017-2018,Crotone,Sassuolo,4.0,1.0,H,3.0,1.0,H,11.0,14.0,7.0,6.0,15.0,8.0,4.0,6.0,3.0,1.0,0.0,0.0,31,37,-27,-28,17,13,32,59,25,53
I1,29/04/18,2017-2018,Fiorentina,Napoli,3.0,0.0,H,1.0,0.0,H,28.0,4.0,10.0,1.0,17.0,10.0,2.0,3.0,3.0,5.0,0.0,1.0,51,84,9,48,8,2,47,38,71,23
I1,29/04/18,2017-2018,Sampdoria,Cagliari,4.0,1.0,H,3.0,0.0,H,15.0,6.0,6.0,2.0,8.0,15.0,6.0,2.0,1.0,7.0,0.0,1.0,51,33,-2,-26,9,16,51,53,30,56
