Div,Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePoint,AwayPoint,HomeDiff,AwayDiff,HomeRank,AwayRank,HomeGF,HomeGA,AwayGF,AwayGA
SP1,02/01/2022,2021-2022,Getafe,Real Madrid,1,0,H,1,0,H,6,14,3,4,20,8,2,9,3,2,0,0,15,46,-8,25,16,1,12,20,41,16
SP1,02/01/2022,2021-2022,Ath Madrid,Vallecano,2,0,H,1,0,H,15,5,5,0,14,12,8,2,3,0,0,0,29,30,7,8,5,4,29,22,26,18
SP1,02/01/2022,2021-2022,Elche,Granada,0,0,D,0,0,D,18,10,2,5,18,15,6,3,3,3,1,0,15,22,-9,-3,17,12,18,27,23,26
SP1,02/01/2022,2021-2022,Alaves,Sociedad,1,1,D,0,1,A,19,10,5,4,22,10,2,3,3,3,0,0,15,29,-14,0,18,6,15,29,20,20
SP1,02/01/2022,2021-2022,Betis,Celta,0,2,A,0,2,A,18,7,7,5,15,11,3,3,1,2,0,0,33,20,11,-2,3,14,32,21,20,22
SP1,02/01/2022,2021-2022,Mallorca,Barcelona,0,1,A,0,1,A,13,13,3,4,22,24,4,3,5,2,0,0,20,28,-10,7,15,7,17,27,29,22
SP1,03/01/2022,2021-2022,Villarreal,Levante,5,0,H,3,0,H,17,7,7,3,12,9,6,5,3,2,0,0,25,8,6,-17,10,20,26,20,19,36
SP1,03/01/2022,2021-2022,Osasuna,Ath Bilbao,1,3,A,1,2,A,15,17,4,5,12,7,4,5,5,2,1,0,22,24,-5,1,14,11,17,22,17,16
SP1,03/01/2022,2021-2022,Cadiz,Sevilla,0,1,A,0,0,D,9,14,2,4,5,9,2,8,0,1,0,0,14,38,-16,16,19,2,15,31,29,13
SP1,08/01/2022,2021-2022,Levante,Mallorca,2,0,H,0,0,D,16,15,8,8,20,11,5,5,3,1,1,0,8,20,-22,-11,20,15,19,41,17,28
SP1,08/01/2022,2021-2022,Sociedad,Celta,1,0,H,1,0,H,12,4,3,0,10,18,6,4,3,3,0,0,30,23,0,0,7,12,21,21,22,22
SP1,08/01/2022,2021-2022,Granada,Barcelona,1,1,D,0,0,D,14,13,4,1,9,21,3,2,2,5,0,1,23,31,-3,8,13,6,23,26,30,22
SP1,08/01/2022,2021-2022,Real Madrid,Valencia,4,1,H,1,0,H,23,12,8,7,15,24,3,8,3,3,0,0,46,28,24,3,1,9,41,17,31,28
SP1,09/01/2022,2021-2022,Vallecano,Betis,1,1,D,0,1,A,17,9,7,5,18,13,6,4,1,3,0,1,30,33,6,9,7,3,26,20,32,23
SP1,09/01/2022,2021-2022,Sevilla,Getafe,1,0,H,1,0,H,10,4,1,2,8,20,5,2,1,3,0,0,41,18,17,-7,2,16,30,13,13,20
SP1,09/01/2022,2021-2022,Alaves,Ath Bilbao,0,0,D,0,0,D,12,10,1,2,15,11,7,5,2,0,0,0,16,27,-14,3,18,10,16,30,20,17
SP1,09/01/2022,2021-2022,Osasuna,Cadiz,2,0,H,1,0,H,15,6,5,1,13,13,5,7,2,2,0,0,22,14,-7,-17,14,19,18,25,15,32
SP1,09/01/2022,2021-2022,Villarreal,Ath Madrid,2,2,D,1,1,D,13,7,3,5,13,8,7,3,0,2,0,1,28,32,11,9,8,5,31,20,31,22
SP1,10/01/2022,2021-2022,Espanol,Elche,1,2,A,1,2,A,8,3,3,2,13,18,13,0,4,6,0,0,26,16,0,-9,11,18,22,22,18,27
SP1,16/01/2022,2021-2022,Elche,Villarreal,1,0,H,0,0,D,5,9,2,4,12,15,3,8,4,3,0,0,19,29,-8,11,16,8,20,28,33,22
SP1,18/01/2022,2021-2022,Betis,Alaves,4,0,H,3,0,H,18,9,5,2,14,14,8,3,2,0,0,0,34,17,9,-14,3,18,33,24,16,30
SP1,18/01/2022,2021-2022,Cadiz,Espanol,2,2,D,0,1,A,10,14,4,7,14,9,3,2,5,1,0,0,14,26,-19,-1,19,11,15,34,23,24
SP1,19/01/2022,2021-2022,Celta,Osasuna,2,0,H,2,0,H,5,9,3,0,14,11,0,5,1,2,0,0,23,25,-1,-5,14,12,22,23,20,25
SP1,19/01/2022,2021-2022,Valencia,Sevilla,1,1,D,1,1,D,10,12,2,3,22,14,4,4,3,3,1,0,28,44,0,18,10,2,32,32,31,13
SP1,20/01/2022,2021-2022,Getafe,Granada,4,2,H,1,1,D,12,7,4,4,15,10,4,8,3,4,0,0,18,24,-8,-3,17,14,13,21,24,27
SP1,21/01/2022,2021-2022,Espanol,Betis,1,4,A,1,2,A,12,15,4,8,15,12,6,5,3,4,1,0,27,37,-1,13,11,3,25,26,37,24
SP1,22/01/2022,2021-2022,Levante,Cadiz,0,2,A,0,1,A,15,8,8,2,15,16,8,2,4,6,0,0,11,15,-20,-19,20,19,21,41,17,36
SP1,22/01/2022,2021-2022,Villarreal,Mallorca,3,0,H,2,0,H,12,8,6,2,13,12,10,6,1,2,0,1,29,20,10,-13,8,17,33,23,17,30
SP1,22/01/2022,2021-2022,Sevilla,Celta,2,2,D,0,2,A,16,6,5,4,11,16,7,0,1,4,0,0,45,26,18,1,2,12,32,14,24,23
SP1,22/01/2022,2021-2022,Ath Madrid,Valencia,3,2,H,0,2,A,16,7,6,3,13,22,5,4,5,6,0,0,33,29,9,0,4,9,33,24,33,33
SP1,23/01/2022,2021-2022,Granada,Osasuna,0,2,A,0,0,D,6,16,2,7,12,15,4,3,0,2,0,0,24,25,-5,-7,14,13,26,31,20,27
SP1,23/01/2022,2021-2022,Real Madrid,Elche,2,2,D,0,1,A,23,3,8,2,11,14,10,3,3,1,0,0,49,22,27,-7,1,15,45,18,21,28
SP1,23/01/2022,2021-2022,Sociedad,Getafe,0,0,D,0,0,D,9,9,3,2,17,13,7,2,1,1,0,0,33,21,1,-6,5,16,22,21,17,23
SP1,23/01/2022,2021-2022,Vallecano,Ath Bilbao,0,1,A,0,1,A,29,9,3,3,8,20,9,7,1,6,0,0,31,28,6,3,8,10,27,21,20,17
SP1,23/01/2022,2021-2022,Alaves,Barcelona,0,1,A,0,0,D,6,10,2,4,16,8,1,10,0,0,0,0,17,32,-18,8,19,7,16,34,31,23
SP1,04/02/2022,2021-2022,Getafe,Levante,3,0,H,2,0,H,14,11,8,2,12,13,2,8,4,3,0,0,22,11,-6,-22,16,20,17,23,21,43
SP1,05/02/2022,2021-2022,Elche,Alaves,3,1,H,0,1,A,14,6,4,2,15,11,7,3,1,1,0,0,23,17,-7,-19,16,19,23,30,16,35
SP1,05/02/2022,2021-2022,Mallorca,Cadiz,2,1,H,1,1,D,17,12,5,5,14,15,6,4,2,4,0,0,20,18,-16,-17,17,18,17,33,19,36
SP1,05/02/2022,2021-2022,Celta,Vallecano,2,0,H,1,0,H,13,11,3,0,17,17,7,2,0,2,0,0,27,31,1,5,12,8,26,25,27,22
SP1,05/02/2022,2021-2022,Osasuna,Sevilla,0,0,D,0,0,D,9,9,3,4,13,7,1,1,1,1,0,0,28,46,-5,18,12,2,22,27,34,16
SP1,06/02/2022,2021-2022,Valencia,Sociedad,0,0,D,0,0,D,14,8,3,2,17,14,9,9,4,2,0,0,29,34,-1,1,11,6,35,36,22,21
SP1,06/02/2022,2021-2022,Barcelona,Ath Madrid,4,2,H,3,1,H,9,10,4,4,15,13,3,5,2,2,1,0,35,36,9,10,5,4,32,23,36,26
SP1,06/02/2022,2021-2022,Betis,Villarreal,0,2,A,0,1,A,9,9,3,3,19,14,6,6,2,3,0,0,40,32,16,13,3,7,41,25,36,23
SP1,06/02/2022,2021-2022,Real Madrid,Granada,1,0,H,0,0,D,24,7,11,3,9,11,9,2,2,1,0,0,50,24,27,-7,1,16,47,20,26,33
SP1,07/02/2022,2021-2022,Ath Bilbao,Espanol,2,1,H,2,1,H,7,7,4,3,17,11,5,3,3,3,0,0,31,27,4,-4,8,13,21,17,26,30
SP1,11/02/2022,2021-2022,Sevilla,Elche,2,0,H,0,0,D,14,7,6,1,13,14,5,4,1,5,0,0,47,26,18,-5,2,14,34,16,26,31
SP1,12/02/2022,2021-2022,Cadiz,Celta,0,0,D,0,0,D,8,6,2,1,12,19,3,3,3,2,0,0,18,30,-18,3,18,10,20,38,28,25
SP1,12/02/2022,2021-2022,Villarreal,Real Madrid,0,0,D,0,0,D,9,17,2,6,11,10,3,3,2,4,0,0,35,53,15,28,6,1,38,23,48,20
SP1,12/02/2022,2021-2022,Vallecano,Osasuna,0,3,A,0,2,A,10,12,3,5,11,16,4,5,2,1,0,0,31,29,3,-5,10,12,27,24,22,27
SP1,12/02/2022,2021-2022,Ath Madrid,Getafe,4,3,H,3,3,D,11,10,7,4,18,17,5,4,3,4,1,0,36,25,8,-3,6,15,38,30,20,23
SP1,13/02/2022,2021-2022,Alaves,Valencia,2,1,H,1,0,H,9,9,5,4,15,17,5,9,4,3,0,0,17,30,-21,-1,19,12,17,38,35,36
SP1,13/02/2022,2021-2022,Levante,Betis,2,4,A,1,3,A,12,19,4,11,13,8,5,7,1,2,1,0,11,40,-25,14,20,3,21,46,41,27
SP1,13/02/2022,2021-2022,Sociedad,Granada,2,0,H,1,0,H,18,15,8,2,13,13,6,5,0,2,0,0,35,24,1,-8,7,16,22,21,26,34
SP1,13/02/2022,2021-2022,Espanol,Barcelona,2,2,D,1,1,D,10,12,4,4,14,13,3,5,5,4,1,1,27,38,-5,11,13,5,27,32,36,25
SP1,14/02/2022,2021-2022,Mallorca,Ath Bilbao,3,2,H,2,0,H,16,7,5,2,22,15,6,6,6,4,0,0,23,34,-15,5,17,8,19,34,23,18
SP1,16/02/2022,2021-2022,Ath Madrid,Levante,0,1,A,0,0,D,10,8,1,5,9,19,5,3,3,4,0,0,39,11,9,-27,5,20,42,33,23,50
SP1,18/02/2022,2021-2022,Elche,Vallecano,2,1,H,0,0,D,9,13,5,2,18,15,2,3,2,4,0,0,26,31,-7,0,14,11,26,33,27,27
SP1,19/02/2022,2021-2022,Granada,Villarreal,1,4,A,0,2,A,20,15,5,7,15,10,9,2,3,6,0,0,24,36,-10,15,17,7,26,36,38,23
SP1,19/02/2022,2021-2022,Osasuna,Ath Madrid,0,3,A,0,1,A,14,5,4,4,12,19,4,2,1,2,0,0,32,39,-2,8,9,6,25,27,42,34
SP1,19/02/2022,2021-2022,Cadiz,Getafe,1,1,D,1,1,D,9,6,2,1,17,11,7,2,3,4,0,0,19,25,-18,-4,19,16,20,38,23,27
SP1,19/02/2022,2021-2022,Real Madrid,Alaves,3,0,H,0,0,D,22,7,9,2,6,11,7,1,1,1,0,0,54,20,28,-20,1,19,48,20,19,39
SP1,20/02/2022,2021-2022,Espanol,Sevilla,1,1,D,0,1,A,11,7,4,2,14,14,3,7,4,5,0,1,28,50,-5,20,14,2,29,34,36,16
SP1,20/02/2022,2021-2022,Valencia,Barcelona,1,4,A,0,3,A,11,6,5,6,22,16,8,3,3,4,0,0,30,39,-2,11,12,6,36,38,38,27
SP1,20/02/2022,2021-2022,Betis,Mallorca,2,1,H,1,0,H,14,10,5,1,13,17,4,7,3,2,0,0,43,26,16,-14,3,16,45,29,22,36
SP1,20/02/2022,2021-2022,Ath Bilbao,Sociedad,4,0,H,0,0,D,18,9,8,2,9,9,6,4,4,1,0,0,34,38,4,3,8,7,25,21,24,21
SP1,21/02/2022,2021-2022,Celta,Levante,1,1,D,0,0,D,8,13,4,3,15,16,2,5,3,5,0,0,31,14,3,-26,10,20,28,25,24,50
SP1,25/02/2022,2021-2022,Levante,Elche,3,0,H,1,0,H,11,8,4,3,17,8,3,3,1,2,0,1,15,29,-26,-6,20,14,25,51,28,34
SP1,26/02/2022,2021-2022,Mallorca,Valencia,0,1,A,0,1,A,23,8,3,4,14,21,14,1,4,6,0,1,26,30,-15,-5,16,12,23,38,37,42
SP1,26/02/2022,2021-2022,Getafe,Alaves,2,2,D,0,1,A,12,7,3,3,7,24,6,1,2,4,1,0,26,20,-4,-23,15,19,24,28,19,42
SP1,26/02/2022,2021-2022,Vallecano,Real Madrid,0,1,A,0,0,D,19,13,5,6,20,5,5,9,5,3,0,0,31,57,-1,31,12,1,28,29,51,20
SP1,26/02/2022,2021-2022,Ath Madrid,Celta,2,0,H,1,0,H,13,16,6,2,10,7,5,9,4,3,0,0,42,32,11,3,5,10,45,34,29,26
SP1,27/02/2022,2021-2022,Villarreal,Espanol,5,1,H,3,0,H,19,7,11,2,11,12,10,3,2,1,0,0,39,29,18,-5,6,13,42,24,30,35
SP1,27/02/2022,2021-2022,Sevilla,Betis,2,1,H,2,0,H,12,10,3,2,13,16,4,4,6,3,0,0,51,46,20,17,2,3,37,17,47,30
SP1,27/02/2022,2021-2022,Sociedad,Osasuna,1,0,H,0,0,D,11,11,5,1,10,9,6,5,0,4,0,0,38,32,-1,-5,7,11,24,25,25,30
SP1,27/02/2022,2021-2022,Barcelona,Ath Bilbao,4,0,H,1,0,H,17,6,7,3,8,10,5,0,2,1,0,0,42,37,14,8,6,8,42,28,29,21
SP1,28/02/2022,2021-2022,Granada,Cadiz,0,0,D,0,0,D,6,12,1,4,12,17,0,4,3,3,1,0,24,20,-13,-18,17,19,27,40,21,39
SP1,02/03/2022,2021-2022,Mallorca,Sociedad,0,2,A,0,1,A,13,13,1,3,12,9,3,4,0,2,0,0,26,41,-16,0,16,7,23,39,25,25
SP1,04/03/2022,2021-2022,Alaves,Sevilla,0,0,D,0,0,D,14,13,2,4,16,8,5,5,3,1,0,0,21,54,-23,21,19,2,21,44,39,18
SP1,05/03/2022,2021-2022,Osasuna,Villarreal,1,0,H,0,0,D,12,10,3,1,12,6,6,8,1,0,0,0,32,42,-6,22,11,7,25,31,47,25
SP1,05/03/2022,2021-2022,Espanol,Getafe,2,0,H,2,0,H,4,12,1,3,17,15,1,5,6,5,0,0,29,27,-9,-4,13,15,31,40,26,30
SP1,05/03/2022,2021-2022,Valencia,Granada,3,1,H,0,0,D,12,7,4,0,14,13,3,6,3,3,0,0,33,25,-4,-13,10,17,38,42,27,40
SP1,05/03/2022,2021-2022,Real Madrid,Sociedad,4,1,H,2,1,H,18,1,8,1,12,14,7,1,0,2,0,0,60,44,32,2,1,6,52,20,27,25
SP1,06/03/2022,2021-2022,Cadiz,Vallecano,2,0,H,0,0,D,13,14,7,3,23,15,5,6,5,3,0,0,21,31,-18,-2,19,13,21,39,28,30
SP1,06/03/2022,2021-2022,Elche,Barcelona,1,2,A,1,0,H,13,20,3,9,10,8,5,6,2,6,1,0,29,45,-9,18,14,4,28,37,46,28
SP1,06/03/2022,2021-2022,Celta,Mallorca,4,3,H,2,1,H,16,12,8,3,17,9,4,5,5,4,1,0,32,26,1,-18,11,16,29,28,23,41
SP1,06/03/2022,2021-2022,Betis,Ath Madrid,1,3,A,1,1,D,18,8,6,6,16,10,10,3,5,3,0,0,46,45,16,13,4,5,48,32,47,34
SP1,07/03/2022,2021-2022,Ath Bilbao,Levante,3,1,H,0,0,D,17,5,9,2,6,14,4,3,1,2,0,0,37,18,4,-23,8,20,29,25,28,51
SP1,11/03/2022,2021-2022,Ath Madrid,Cadiz,2,1,H,1,1,D,6,14,5,3,23,14,0,4,4,1,1,0,48,24,15,-16,4,18,50,35,23,39
SP1,12/03/2022,2021-2022,Levante,Espanol,1,1,D,0,0,D,14,6,3,1,17,10,8,2,4,4,0,0,18,32,-25,-7,20,12,29,54,33,40
SP1,12/03/2022,2021-2022,Granada,Elche,0,1,A,0,1,A,15,13,4,2,15,16,3,3,3,6,0,0,25,29,-15,-10,17,14,28,43,29,39
SP1,12/03/2022,2021-2022,Villarreal,Celta,1,0,H,0,0,D,10,12,3,2,12,14,5,6,1,1,0,0,42,35,21,2,7,10,47,26,33,31
SP1,12/03/2022,2021-2022,Getafe,Valencia,0,0,D,0,0,D,16,6,6,0,18,21,5,3,6,5,0,0,27,36,-6,-2,15,9,26,32,41,43
SP1,13/03/2022,2021-2022,Vallecano,Sevilla,1,1,D,0,0,D,10,3,2,2,16,15,5,6,0,1,0,0,31,55,-4,21,14,2,28,32,39,18
SP1,13/03/2022,2021-2022,Betis,Ath Bilbao,1,0,H,1,0,H,8,11,5,2,17,12,5,6,4,5,1,0,46,40,14,6,5,8,49,35,32,26
SP1,13/03/2022,2021-2022,Sociedad,Alaves,1,0,H,0,0,D,15,13,6,4,15,12,6,4,1,1,0,0,44,22,-1,-23,7,19,28,29,21,44
SP1,13/03/2022,2021-2022,Barcelona,Osasuna,4,0,H,3,0,H,24,4,9,3,7,4,5,1,0,4,0,0,48,35,19,-5,5,11,48,29,26,31
SP1,14/03/2022,2021-2022,Mallorca,Real Madrid,0,3,A,0,0,D,14,11,3,5,13,15,1,6,3,3,0,0,26,63,-19,35,16,1,26,45,56,21
SP1,18/03/2022,2021-2022,Ath Bilbao,Getafe,1,1,D,1,1,D,22,7,11,2,15,13,8,2,4,5,0,2,40,28,5,-6,8,15,32,27,26,32
SP1,19/03/2022,2021-2022,Alaves,Granada,2,3,A,0,0,D,11,12,6,3,12,10,6,2,4,6,0,1,22,25,-24,-16,19,17,21,45,28,44
SP1,19/03/2022,2021-2022,Elche,Valencia,0,1,A,0,0,D,8,8,2,3,19,14,4,2,3,3,1,0,32,37,-9,-2,14,9,30,39,41,43
SP1,19/03/2022,2021-2022,Osasuna,Levante,3,1,H,1,0,H,20,13,7,4,9,17,6,1,0,1,0,0,35,19,-9,-25,11,20,26,35,30,55
SP1,19/03/2022,2021-2022,Vallecano,Ath Madrid,0,1,A,0,0,D,15,11,3,3,15,12,3,6,0,0,0,1,32,51,-4,16,13,4,29,33,52,36
SP1,20/03/2022,2021-2022,Espanol,Mallorca,1,0,H,1,0,H,12,9,3,3,14,12,6,6,3,3,0,0,33,26,-7,-22,12,17,34,41,26,48
SP1,20/03/2022,2021-2022,Cadiz,Villarreal,1,0,H,0,0,D,16,3,7,1,11,11,6,3,3,2,0,0,24,45,-17,22,18,7,24,41,48,26
SP1,20/03/2022,2021-2022,Celta,Betis,0,0,D,0,0,D,9,7,3,1,12,12,2,2,1,2,0,0,35,49,1,15,12,5,33,32,50,35
SP1,20/03/2022,2021-2022,Sevilla,Sociedad,0,0,D,0,0,D,10,13,0,2,12,13,7,3,0,3,0,0,56,47,21,0,2,6,40,19,29,29
SP1,20/03/2022,2021-2022,Real Madrid,Barcelona,0,4,A,0,2,A,14,18,4,10,9,12,4,3,4,4,0,0,66,51,38,23,1,4,59,21,52,29
SP1,02/04/2022,2021-2022,Getafe,Mallorca,1,0,H,0,0,D,16,7,3,1,15,22,5,1,5,6,0,1,29,26,-6,-23,15,18,27,33,26,49
SP1,02/04/2022,2021-2022,Levante,Villarreal,2,0,H,0,0,D,13,13,4,2,16,13,1,8,4,2,0,0,19,45,-27,21,20,7,31,58,48,27
SP1,02/04/2022,2021-2022,Celta,Real Madrid,1,2,A,0,1,A,10,12,4,6,16,12,9,3,3,0,0,0,36,66,1,34,11,1,33,32,59,25
SP1,02/04/2022,2021-2022,Ath Madrid,Alaves,4,1,H,1,0,H,14,7,8,1,10,13,8,2,1,0,0,0,54,22,17,-25,4,20,53,36,23,48
SP1,03/04/2022,2021-2022,Ath Bilbao,Elche,2,1,H,1,0,H,16,6,6,2,14,16,7,4,2,4,0,0,41,32,5,-10,8,15,33,28,30,40
SP1,03/04/2022,2021-2022,Betis,Osasuna,4,1,H,2,0,H,24,10,8,3,11,5,11,7,1,3,0,0,50,38,15,-7,5,10,50,35,29,36
SP1,03/04/2022,2021-2022,Granada,Vallecano,2,2,D,0,2,A,17,10,9,4,14,14,5,4,4,5,0,1,28,32,-15,-5,16,13,31,46,29,34
SP1,03/04/2022,2021-2022,Valencia,Cadiz,0,0,D,0,0,D,5,4,1,3,11,18,4,3,3,6,0,1,40,27,-1,-16,9,17,42,43,25,41
SP1,03/04/2022,2021-2022,Barcelona,Sevilla,1,0,H,0,0,D,19,8,6,3,12,8,9,2,3,3,0,0,54,57,27,21,4,2,56,29,40,19
SP1,04/04/2022,2021-2022,Sociedad,Espanol,1,0,H,0,0,D,17,8,6,2,17,13,6,0,2,4,0,0,48,36,0,-6,6,12,29,29,35,41
SP1,08/04/2022,2021-2022,Sevilla,Granada,4,2,H,1,1,D,16,15,8,5,7,7,14,3,2,2,0,0,57,29,20,-15,4,16,40,20,33,48
SP1,09/04/2022,2021-2022,Cadiz,Betis,1,2,A,0,0,D,10,10,4,3,18,10,8,4,1,2,0,0,28,53,-16,18,17,5,25,41,54,36
SP1,09/04/2022,2021-2022,Mallorca,Ath Madrid,1,0,H,0,0,D,10,9,3,1,14,11,1,6,1,4,0,0,26,57,-24,20,18,4,26,50,57,37
SP1,09/04/2022,2021-2022,Villarreal,Ath Bilbao,1,1,D,0,1,A,11,12,5,6,17,15,7,2,2,3,0,0,45,44,19,6,7,8,48,29,35,29
SP1,09/04/2022,2021-2022,Real Madrid,Getafe,2,0,H,1,0,H,26,8,8,0,13,11,10,2,2,2,0,0,69,32,35,-5,1,14,61,26,28,33
SP1,10/04/2022,2021-2022,Osasuna,Alaves,1,0,H,0,0,D,15,8,4,2,12,6,7,3,3,1,0,0,38,22,-10,-28,10,20,30,40,24,52
SP1,10/04/2022,2021-2022,Espanol,Celta,1,0,H,0,0,D,11,10,2,5,12,21,2,3,4,1,0,0,36,36,-7,0,12,11,35,42,34,34
SP1,10/04/2022,2021-2022,Elche,Sociedad,1,2,A,1,2,A,10,17,1,6,15,12,8,9,3,3,0,0,32,51,-11,1,15,6,31,42,30,29
SP1,10/04/2022,2021-2022,Levante,Barcelona,2,3,A,0,0,D,11,14,6,7,8,7,4,3,1,1,0,0,22,57,-25,28,19,3,33,58,57,29
SP1,11/04/2022,2021-2022,Vallecano,Valencia,1,1,D,0,0,D,11,6,4,2,13,17,5,4,3,4,0,0,33,41,-5,-1,13,9,31,36,42,43
SP1,15/04/2022,2021-2022,Sociedad,Betis,0,0,D,0,0,D,9,9,2,2,17,7,8,1,4,4,1,0,54,56,2,19,6,5,32,30,56,37
SP1,16/04/2022,2021-2022,Elche,Mallorca,3,0,H,1,0,H,6,13,2,2,17,13,2,1,2,3,0,0,32,29,-12,-23,15,17,32,44,27,50
SP1,16/04/2022,2021-2022,Alaves,Vallecano,1,0,H,0,0,D,11,20,5,3,10,9,2,12,2,3,0,1,22,34,-29,-5,20,14,24,53,32,37
SP1,16/04/2022,2021-2022,Valencia,Osasuna,1,2,A,0,0,D,11,9,4,3,11,22,9,5,1,2,0,0,42,41,-1,-9,9,10,43,44,31,40
SP1,16/04/2022,2021-2022,Getafe,Villarreal,1,2,A,0,2,A,12,11,5,6,17,6,6,6,2,0,0,0,32,46,-7,19,15,7,28,35,49,30
SP1,17/04/2022,2021-2022,Granada,Levante,1,4,A,0,1,A,16,17,4,8,10,9,13,2,5,2,1,0,29,22,-17,-26,16,20,35,52,35,61
SP1,17/04/2022,2021-2022,Ath Madrid,Espanol,2,1,H,0,0,D,10,11,3,5,18,12,6,3,5,5,1,0,57,39,19,-6,4,11,57,38,36,42
SP1,17/04/2022,2021-2022,Ath Bilbao,Celta,0,2,A,0,2,A,10,6,2,4,13,15,5,4,2,2,0,0,45,36,6,-1,8,12,36,30,34,35
SP1,17/04/2022,2021-2022,Sevilla,Real Madrid,2,3,A,2,0,H,7,15,2,6,11,9,0,3,3,4,0,0,60,72,22,37,3,1,44,22,63,26
SP1,18/04/2022,2021-2022,Barcelona,Cadiz,0,1,A,0,0,D,18,6,6,4,16,9,8,1,4,1,0,0,60,28,29,-17,2,18,60,31,26,43
SP1,19/04/2022,2021-2022,Mallorca,Alaves,2,1,H,2,0,H,5,12,3,4,25,15,0,6,2,6,0,0,29,25,-26,-28,18,20,27,53,25,53
SP1,19/04/2022,2021-2022,Betis,Elche,0,1,A,0,0,D,18,9,3,1,9,14,2,3,2,3,1,0,57,35,19,-9,5,13,56,37,35,44
SP1,19/04/2022,2021-2022,Villarreal,Valencia,2,0,H,2,0,H,12,5,5,1,14,12,3,2,2,3,0,0,49,42,20,-2,7,10,51,31,44,46
SP1,20/04/2022,2021-2022,Ath Madrid,Granada,0,0,D,0,0,D,22,7,1,2,9,12,11,1,4,5,0,0,60,29,20,-20,4,18,59,39,36,56
SP1,20/04/2022,2021-2022,Celta,Getafe,0,2,A,0,1,A,9,6,2,3,13,13,2,1,2,5,0,0,39,32,1,-8,11,15,36,35,29,37
SP1,20/04/2022,2021-2022,Osasuna,Real Madrid,1,3,A,1,2,A,12,23,3,11,13,7,3,4,1,3,0,0,44,75,-8,38,9,1,33,41,66,28
SP1,21/04/2022,2021-2022,Espanol,Vallecano,0,1,A,0,1,A,6,13,2,2,14,18,3,10,4,4,0,0,39,34,-7,-6,12,15,37,44,32,38
SP1,21/04/2022,2021-2022,Levante,Sevilla,2,3,A,1,2,A,15,13,6,6,9,12,10,4,1,5,0,0,25,60,-23,21,19,4,39,62,46,25
SP1,21/04/2022,2021-2022,Cadiz,Ath Bilbao,2,3,A,0,3,A,27,9,8,7,9,15,4,1,3,5,0,1,31,45,-16,4,17,8,27,43,36,32
SP1,21/04/2022,2021-2022,Sociedad,Barcelona,0,1,A,0,1,A,8,11,5,1,12,9,5,3,1,2,0,0,55,60,2,28,6,4,32,30,60,32
SP1,24/04/2022,2021-2022,Barcelona,Vallecano,0,1,A,0,1,A,18,3,5,1,10,1,9,1,4,6,0,0,63,37,29,-5,2,14,61,32,33,38
SP1,29/04/2022,2021-2022,Sevilla,Cadiz,1,1,D,1,0,H,11,10,6,4,15,11,5,6,2,2,0,0,63,31,22,-17,3,17,49,27,29,46
SP1,30/04/2022,2021-2022,Alaves,Villarreal,2,1,H,2,0,H,11,16,5,6,14,5,5,8,5,2,0,0,25,52,-29,22,20,7,26,55,53,31
SP1,30/04/2022,2021-2022,Real Madrid,Espanol,4,0,H,2,0,H,11,20,5,6,11,6,6,8,2,0,0,0,78,39,40,-8,1,13,69,29,37,45
SP1,30/04/2022,2021-2022,Valencia,Levante,1,1,D,1,0,H,6,24,1,6,11,21,1,7,4,3,1,0,42,25,-4,-24,10,20,44,48,41,65
SP1,30/04/2022,2021-2022,Ath Bilbao,Ath Madrid,2,0,H,1,0,H,11,9,4,3,18,15,5,3,3,3,0,0,48,61,5,20,8,4,39,34,59,39
SP1,01/05/2022,2021-2022,Elche,Osasuna,1,1,D,0,0,D,11,9,4,3,13,18,7,4,4,2,0,0,38,44,-8,-10,14,9,36,44,34,44
SP1,01/05/2022,2021-2022,Granada,Celta,1,1,D,0,0,D,15,13,6,6,11,13,5,4,1,3,0,0,30,39,-20,-1,18,12,36,56,36,37
SP1,01/05/2022,2021-2022,Vallecano,Sociedad,1,1,D,0,1,A,13,8,7,3,15,7,8,5,2,1,0,0,40,55,-4,1,12,6,34,38,32,31
SP1,01/05/2022,2021-2022,Barcelona,Mallorca,2,1,H,1,0,H,17,6,5,2,13,12,5,2,2,3,0,0,63,32,28,-25,3,17,61,33,29,54
SP1,02/05/2022,2021-2022,Getafe,Betis,0,0,D,0,0,D,13,9,2,4,13,13,2,4,1,1,0,0,35,57,-6,18,15,5,31,37,56,38
SP1,06/05/2022,2021-2022,Levante,Sociedad,2,1,H,0,0,D,16,21,7,6,10,11,7,6,2,3,0,0,26,56,-24,1,20,6,42,66,33,32
SP1,07/05/2022,2021-2022,Mallorca,Granada,2,6,A,1,1,D,18,14,8,7,11,13,5,5,3,2,0,0,32,31,-26,-20,17,18,30,56,37,57
SP1,07/05/2022,2021-2022,Ath Bilbao,Valencia,0,0,D,0,0,D,10,4,5,1,13,22,4,2,4,4,0,1,51,43,7,-4,8,10,41,34,45,49
SP1,07/05/2022,2021-2022,Cadiz,Elche,3,0,H,0,0,D,17,4,7,2,18,13,8,1,1,0,0,1,32,39,-17,-8,17,13,30,47,37,45
